city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,3,102,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,100,0.0
city_83,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000-11000,Pvt Ltd,0,30,0.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,1,20,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0.0
city_16,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,0,15,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,1,14,1.0
city_83,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,0,103,0.0
city_160,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0.0
city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100-500,Pvt Ltd,2,27,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,10,100-500,Pvt Ltd,5,46,0.0
city_114,Male,Has relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,5,110,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000-11000,Pvt Ltd,2,57,0.0
city_160,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,240,0.0
city_98,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0.0
city_75,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,16,1.0
city_12,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,0,40,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0.0
city_37,Male,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0
city_173,Male,No relevent experience,Part time course,Graduate,STEM,10,10-49,Early Stage Startup,1,25,0.0
city_43,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1-9,Early Stage Startup,1,11,0.0
city_173,Male,Has relevent experience,no_enrollment,High School,STEM,0,100-500,Pvt Ltd,1,29,0.0
city_90,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,23,0.0
city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,2,113,0.0
city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,56,0.0
city_104,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,39,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0.0
city_160,Male,Has relevent experience,Full time course,Graduate,STEM,21,10000-11000,Pvt Ltd,1,40,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,5,56,0.0
city_145,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,106,0.0
city_114,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0.0
city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000-11000,Pvt Ltd,1,51,0.0
city_67,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,5,150,0.0
city_74,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,320,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,0,20,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,9,1.0
city_102,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Public Sector,1,129,1.0
city_67,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,42,0.0
city_61,Male,No relevent experience,no_enrollment,High School,STEM,2,100-500,Pvt Ltd,0,58,0.0
city_103,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Pvt Ltd,1,126,1.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,4,50-99,Pvt Ltd,1,45,1.0
city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,5,166,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,21,50-99,Pvt Ltd,1,37,0.0
city_102,Female,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,95,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,29,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,31,0.0
city_116,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,5,97,0.0
city_114,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,0,16,0.0
city_103,Male,No relevent experience,no_enrollment,Primary School,STEM,4,50-99,Pvt Ltd,0,14,0.0
city_102,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100-500,Pvt Ltd,5,206,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10-49,Funded Startup,1,204,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000-11000,Pvt Ltd,2,116,0.0
city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,25,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,5,94,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000-11000,Pvt Ltd,5,16,0.0
city_90,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,1,100,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000-11000,Pvt Ltd,0,107,0.0
city_157,Male,Has relevent experience,Part time course,Masters,STEM,11,50-99,Pvt Ltd,1,17,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1-9,Pvt Ltd,1,140,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000-11000,Pvt Ltd,2,75,0.0
city_75,Male,Has relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,1,59,0.0
city_23,Male,Has relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,1,146,0.0
city_93,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0,302,0.0
city_67,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,1,131,0.0
city_94,Male,Has relevent experience,Part time course,High School,STEM,9,50-99,Pvt Ltd,4,74,0.0
city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000-11000,Pvt Ltd,1,22,0.0
city_102,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0,53,1.0
city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500-999,Pvt Ltd,5,143,0.0
city_67,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0.0
city_103,Male,Has relevent experience,no_enrollment,High School,STEM,11,500-999,Pvt Ltd,1,7,0.0
city_136,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0.0
city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0
city_100,Male,Has relevent experience,no_enrollment,High School,STEM,2,50-99,Public Sector,1,82,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000-11000,Pvt Ltd,1,58,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,94,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1-9,Pvt Ltd,2,60,1.0
city_65,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0.0
city_149,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,2,46,0.0
city_152,Male,No relevent experience,Full time course,Masters,STEM,3,50-99,NGO,2,57,1.0
city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,5,101,0.0
city_150,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,0,31,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,36,0.0
city_36,Male,Has relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,4,198,0.0
city_16,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000-11000,Pvt Ltd,0,31,0.0
city_11,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,12,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Funded Startup,1,31,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,5,26,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,5,8,1.0
city_16,Male,Has relevent experience,no_enrollment,High School,STEM,21,100-500,Pvt Ltd,5,38,0.0
city_23,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,2,8,0.0
city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,3,32,1.0
city_40,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,5,51,0.0
city_102,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0.0
city_114,Male,Has relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,1,17,0.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0,24,0.0
city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Funded Startup,1,19,0.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0
city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,5,15,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,23,1.0
city_36,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,38,0.0
city_21,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,0,46,1.0
city_102,Male,No relevent experience,Full time course,Graduate,Business Degree,0,50-99,Pvt Ltd,0,214,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Public Sector,5,52,0.0
city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,0,22,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0.0
city_160,Male,Has relevent experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0.0
city_100,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,52,1.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,5,21,0.0
city_114,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0.0
city_136,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,4,288,1.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100-500,Pvt Ltd,5,53,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,60,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,5,178,0.0
city_75,Male,Has relevent experience,no_enrollment,Phd,STEM,21,50-99,Pvt Ltd,2,166,0.0
city_104,Male,Has relevent experience,no_enrollment,Phd,Humanities,21,50-99,Pvt Ltd,1,62,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000-11000,Pvt Ltd,1,35,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,5,106,0.0
city_138,Male,No relevent experience,no_enrollment,Graduate,STEM,6,1-9,Pvt Ltd,0,58,0.0
city_90,Male,Has relevent experience,Full time course,Masters,STEM,21,50-99,Pvt Ltd,1,44,1.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,72,0.0
city_103,Male,Has relevent experience,no_enrollment,High School,STEM,18,10000-11000,Pvt Ltd,1,80,0.0
city_75,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0.0
city_10,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100-500,Pvt Ltd,1,25,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,10000-11000,Pvt Ltd,0,109,0.0
city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1-9,Early Stage Startup,1,37,0.0
city_11,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,0,55,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0,32,0.0
city_45,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,NGO,1,72,0.0
city_100,Male,Has relevent experience,no_enrollment,High School,STEM,21,100-500,Pvt Ltd,1,47,0.0
city_67,Male,No relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,4,47,0.0
city_73,Male,Has relevent experience,no_enrollment,High School,STEM,6,1-9,Funded Startup,2,20,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,198,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0.0
city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000-11000,Pvt Ltd,5,23,1.0
city_71,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0.0
city_21,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,0,306,0.0
city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1-9,NGO,1,8,0.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,1,48,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10-49,Pvt Ltd,1,98,1.0
city_114,Male,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,0,46,0.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,53,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,1-9,Pvt Ltd,1,102,0.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,76,0.0
city_103,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,0,43,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,32,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,54,0.0
city_162,Male,Has relevent experience,Full time course,Masters,STEM,8,10-49,Pvt Ltd,1,7,0.0
city_71,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,2,322,1.0
city_80,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,Pvt Ltd,0,96,0.0
city_160,Female,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,1,53,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Funded Startup,1,161,0.0
city_136,Male,No relevent experience,no_enrollment,Masters,STEM,8,10-49,Pvt Ltd,1,11,0.0
city_41,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Public Sector,2,6,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,72,1.0
city_105,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,5,67,0.0
city_128,Female,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,50,0.0
city_71,Female,No relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,38,0.0
city_103,Other,Has relevent experience,no_enrollment,Graduate,Arts,5,10-49,Early Stage Startup,1,98,0.0
city_70,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,2,7,1.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,88,0.0
city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,112,0.0
city_158,Other,Has relevent experience,Full time course,Graduate,STEM,15,5000-9999,Pvt Ltd,0,30,1.0
city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9,0.0
city_67,Other,No relevent experience,Full time course,High School,STEM,4,10000-11000,Pvt Ltd,1,36,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,4,24,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,10000-11000,NGO,1,28,0.0
city_173,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Public Sector,1,166,0.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,61,1.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Public Sector,3,24,0.0
city_16,Male,No relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,8,1.0
city_165,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,133,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,5,143,0.0
city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,5,29,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000-11000,Pvt Ltd,1,53,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000-11000,Public Sector,5,11,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,7,0.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,5,87,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10-49,Funded Startup,1,18,0.0
city_41,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,1000-4999,Pvt Ltd,1,76,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,1,114,0.0
city_103,Male,No relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,1,56,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,5,30,0.0
city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,80,0.0
city_40,Male,Has relevent experience,Full time course,Graduate,STEM,14,1000-4999,Pvt Ltd,0,52,0.0
city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,1,13,0.0
city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,0,42,0.0
city_162,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,56,1.0
city_21,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,0,12,1.0
city_138,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,36,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,5,67,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,13,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,100,0.0
city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,15,10000-11000,Pvt Ltd,1,58,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,18,1.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10000-11000,Pvt Ltd,2,90,1.0
city_12,Male,No relevent experience,no_enrollment,Masters,STEM,6,10000-11000,Pvt Ltd,1,59,0.0
city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10000-11000,Pvt Ltd,2,35,0.0
